data,regiao,estado,obitos_novos,obitos_acumulado,casos_novos,casos_acumulado
2022-12-01,Sudeste,MG,15,63975,2325,3926922
2022-12-02,Sudeste,MG,20,63995,5700,3932622
2022-12-03,Sudeste,MG,0,63995,0,3932622
2022-12-04,Sudeste,MG,0,63995,0,3932622
2022-12-05,Sudeste,MG,12,64007,6857,3939479
2022-12-06,Sudeste,MG,7,64014,7379,3946858
2022-12-07,Sudeste,MG,24,64038,6084,3952942
2022-12-08,Sudeste,MG,0,64038,0,3952942
2022-12-09,Sudeste,MG,0,64038,0,3952942
2022-12-10,Sudeste,MG,0,64038,0,3952942
2022-12-11,Sudeste,MG,0,64038,0,3952942
2022-12-12,Sudeste,MG,23,64061,17510,3970452
2022-12-13,Sudeste,MG,47,64108,8279,3978731
2022-12-14,Sudeste,MG,35,64143,10547,3989278
2022-12-15,Sudeste,MG,42,64185,8416,3997694
2022-12-16,Sudeste,MG,18,64203,5570,4003264
2022-12-17,Sudeste,MG,0,64203,0,4003264
2022-12-18,Sudeste,MG,0,64203,0,4003264
2022-12-19,Sudeste,MG,14,64217,9548,4012812
2022-12-20,Sudeste,MG,21,64238,4429,4017241
2022-12-21,Sudeste,MG,0,64238,2155,4019396
2022-12-22,Sudeste,MG,55,64293,11319,4030715
2022-12-23,Sudeste,MG,-35,64258,-3829,4026886
2022-12-24,Sudeste,MG,0,64258,0,4026886
2022-12-25,Sudeste,MG,0,64258,0,4026886
2022-12-26,Sudeste,MG,89,64347,30049,4056935
2022-12-27,Sudeste,MG,21,64368,6944,4063879
2022-12-28,Sudeste,MG,34,64402,5556,4069435
2022-12-29,Sudeste,MG,25,64427,4950,4074385
2022-12-30,Sudeste,MG,20,64447,5037,4079422
2022-12-31,Sudeste,MG,0,64447,0,4079422
2023-01-01,Sudeste,MG,0,64447,0,4079422
2023-01-02,Sudeste,MG,27,64474,7010,4086432
2023-01-03,Sudeste,MG,13,64487,2365,4088797
2023-01-04,Sudeste,MG,32,64519,5218,4094015
2023-01-05,Sudeste,MG,24,64543,4470,4098485
2023-01-06,Sudeste,MG,34,64577,2537,4101022
2023-01-07,Sudeste,MG,0,64577,0,4101022
2023-01-08,Sudeste,MG,0,64577,0,4101022
2023-01-09,Sudeste,MG,13,64590,3679,4104701
2023-01-10,Sudeste,MG,0,64590,3055,4107756
2023-01-11,Sudeste,MG,26,64616,2860,4110616
2023-01-12,Sudeste,MG,41,64657,1941,4112557
2023-01-13,Sudeste,MG,30,64687,1625,4114182
2023-01-14,Sudeste,MG,0,64687,0,4114182
2023-01-15,Sudeste,MG,0,64687,0,4114182
2023-01-16,Sudeste,MG,11,64698,2594,4116776
2023-01-17,Sudeste,MG,19,64717,1346,4118122
2023-01-18,Sudeste,MG,32,64749,1241,4119363
2023-01-19,Sudeste,MG,24,64773,1480,4120843
2023-01-20,Sudeste,MG,26,64799,1186,4122029
2023-01-21,Sudeste,MG,0,64799,0,4122029
2023-01-22,Sudeste,MG,0,64799,0,4122029
2023-01-23,Sudeste,MG,20,64819,2215,4124244
2023-01-24,Sudeste,MG,20,64839,1027,4125271
2023-01-25,Sudeste,MG,20,64859,1678,4126949
2023-01-26,Sudeste,MG,28,64887,1305,4128254
2023-01-27,Sudeste,MG,8,64895,1681,4129935
2023-01-28,Sudeste,MG,0,64895,0,4129935
2023-01-29,Sudeste,MG,0,64895,0,4129935
2023-01-30,Sudeste,MG,7,64902,1298,4131233
2023-01-31,Sudeste,MG,33,64935,6213,4137446
2023-02-01,Sudeste,MG,22,64957,4012,4141458
2023-02-02,Sudeste,MG,8,64965,11977,4153435
2023-02-03,Sudeste,MG,17,64982,515,4153950
2023-02-04,Sudeste,MG,0,64982,0,4153950
2023-02-05,Sudeste,MG,0,64982,0,4153950
2023-02-06,Sudeste,MG,13,64995,3267,4157217
2023-02-07,Sudeste,MG,10,65005,1391,4158608
2023-02-08,Sudeste,MG,-43,64962,10207,4168815
2023-02-09,Sudeste,MG,0,64962,2215,4171030
2023-02-10,Sudeste,MG,0,64962,4575,4175605
2023-02-11,Sudeste,MG,0,64962,0,4175605
2023-02-12,Sudeste,MG,0,64962,0,4175605
2023-02-13,Sudeste,MG,43,65005,13723,4189328
2023-02-14,Sudeste,MG,0,65005,-13023,4176305
2023-02-15,Sudeste,MG,0,65005,1929,4178234
2023-02-16,Sudeste,MG,69,65074,569,4178803
2023-02-17,Sudeste,MG,1,65075,5925,4184728
2023-02-18,Sudeste,MG,0,65075,0,4184728
2023-02-19,Sudeste,MG,0,65075,0,4184728
2023-02-20,Sudeste,MG,0,65075,0,4184728
2023-02-21,Sudeste,MG,0,65075,0,4184728
2023-02-22,Sudeste,MG,0,65075,0,4184728
2023-02-23,Sudeste,MG,396,65471,1031,4185759
2023-02-24,Sudeste,MG,0,65471,1539,4187298
2023-02-25,Sudeste,MG,0,65471,0,4187298
2023-02-26,Sudeste,MG,0,65471,0,4187298
2023-02-27,Sudeste,MG,0,65471,3624,4190922
2023-02-28,Sudeste,MG,0,65471,2914,4193836
2023-03-01,Sudeste,MG,27,65498,1080,4194916
2023-03-02,Sudeste,MG,0,65498,-5694,4189222
2023-03-03,Sudeste,MG,9,65507,538,4189760
2023-03-04,Sudeste,MG,0,65507,0,4189760
2023-03-05,Sudeste,MG,0,65507,0,4189760
2023-03-06,Sudeste,MG,0,65507,0,4189760
2023-03-07,Sudeste,MG,0,65507,0,4189760
2023-03-08,Sudeste,MG,0,65507,0,4189760
2023-03-09,Sudeste,MG,0,65507,0,4189760
2023-03-10,Sudeste,MG,0,65507,0,4189760
2023-03-11,Sudeste,MG,48,65555,4856,4194616
2023-03-12,Sudeste,MG,0,65555,0,4194616
2023-03-13,Sudeste,MG,0,65555,0,4194616
2023-03-14,Sudeste,MG,0,65555,0,4194616
2023-03-15,Sudeste,MG,0,65555,0,4194616
2023-03-16,Sudeste,MG,0,65555,0,4194616
2023-03-17,Sudeste,MG,0,65555,0,4194616
2023-03-18,Sudeste,MG,20,65575,0,4194616
2023-03-19,Sudeste,MG,0,65575,0,4194616
2023-03-20,Sudeste,MG,0,65575,0,4194616
2023-03-21,Sudeste,MG,0,65575,0,4194616
2023-03-22,Sudeste,MG,0,65575,0,4194616
2023-03-23,Sudeste,MG,0,65575,0,4194616
2023-03-24,Sudeste,MG,0,65575,0,4194616
2023-03-25,Sudeste,MG,17,65592,3593,4198209
2023-03-26,Sudeste,MG,0,65592,0,4198209
2023-03-27,Sudeste,MG,0,65592,0,4198209
2023-03-28,Sudeste,MG,0,65592,0,4198209
2023-03-29,Sudeste,MG,0,65592,0,4198209
2023-03-30,Sudeste,MG,0,65592,0,4198209
2023-03-31,Sudeste,MG,0,65592,0,4198209
2023-04-01,Sudeste,MG,0,65592,2570,4200779
2023-04-02,Sudeste,MG,0,65592,0,4200779
2023-04-03,Sudeste,MG,0,65592,0,4200779
2023-04-04,Sudeste,MG,0,65592,0,4200779
2023-04-05,Sudeste,MG,0,65592,0,4200779
2023-04-06,Sudeste,MG,0,65592,0,4200779
2023-04-07,Sudeste,MG,0,65592,0,4200779
2023-04-08,Sudeste,MG,0,65592,0,4200779
2023-04-09,Sudeste,MG,0,65592,0,4200779
2023-04-10,Sudeste,MG,0,65592,0,4200779
2023-04-11,Sudeste,MG,0,65592,0,4200779
2023-04-12,Sudeste,MG,0,65592,0,4200779
2023-04-13,Sudeste,MG,0,65592,0,4200779
2023-04-14,Sudeste,MG,0,65592,0,4200779
2023-04-15,Sudeste,MG,49,65641,2451,4203230
2023-04-16,Sudeste,MG,0,65641,0,4203230
2023-04-17,Sudeste,MG,0,65641,0,4203230
2023-04-18,Sudeste,MG,0,65641,0,4203230
2023-04-19,Sudeste,MG,0,65641,0,4203230
2023-04-20,Sudeste,MG,0,65641,0,4203230
2023-04-21,Sudeste,MG,0,65641,0,4203230
2023-04-22,Sudeste,MG,16,65657,1686,4204916
2023-04-23,Sudeste,MG,0,65657,0,4204916
2023-04-24,Sudeste,MG,0,65657,0,4204916
2023-04-25,Sudeste,MG,0,65657,0,4204916
2023-04-26,Sudeste,MG,0,65657,0,4204916
2023-04-27,Sudeste,MG,0,65657,0,4204916
2023-04-28,Sudeste,MG,0,65657,0,4204916
2023-04-29,Sudeste,MG,0,65657,0,4204916
2023-04-30,Sudeste,MG,0,65657,0,4204916
2023-05-01,Sudeste,MG,0,65657,0,4204916
2023-05-02,Sudeste,MG,0,65657,0,4204916
2023-05-03,Sudeste,MG,0,65657,0,4204916
2023-05-04,Sudeste,MG,0,65657,0,4204916
2023-05-05,Sudeste,MG,0,65657,0,4204916
2023-05-06,Sudeste,MG,40,65697,2636,4207552
2023-05-07,Sudeste,MG,0,65697,0,4207552
2023-05-08,Sudeste,MG,0,65697,0,4207552
2023-05-09,Sudeste,MG,0,65697,0,4207552
2023-05-10,Sudeste,MG,0,65697,0,4207552
2023-05-11,Sudeste,MG,0,65697,0,4207552
2023-05-12,Sudeste,MG,0,65697,0,4207552
2023-05-13,Sudeste,MG,12,65709,1134,4208686
2023-05-14,Sudeste,MG,0,65709,0,4208686
2023-05-15,Sudeste,MG,0,65709,0,4208686
2023-05-16,Sudeste,MG,0,65709,0,4208686
2023-05-17,Sudeste,MG,0,65709,0,4208686
2023-05-18,Sudeste,MG,0,65709,0,4208686
2023-05-19,Sudeste,MG,0,65709,0,4208686
2023-05-20,Sudeste,MG,20,65729,1033,4209719
2023-05-21,Sudeste,MG,0,65729,0,4209719
2023-05-22,Sudeste,MG,0,65729,0,4209719
2023-05-23,Sudeste,MG,0,65729,0,4209719
2023-05-24,Sudeste,MG,0,65729,0,4209719
2023-05-25,Sudeste,MG,0,65729,0,4209719
2023-05-26,Sudeste,MG,0,65729,0,4209719
2023-05-27,Sudeste,MG,0,65729,0,4209719
2023-05-28,Sudeste,MG,0,65729,0,4209719
2023-05-29,Sudeste,MG,0,65729,0,4209719
2023-05-30,Sudeste,MG,0,65729,0,4209719
2023-05-31,Sudeste,MG,0,65729,0,4209719
2023-06-01,Sudeste,MG,0,65729,0,4209719
2023-06-02,Sudeste,MG,0,65729,0,4209719
2023-06-03,Sudeste,MG,11,65740,0,4209719
2023-06-04,Sudeste,MG,0,65740,0,4209719
2023-06-05,Sudeste,MG,0,65740,0,4209719
2023-06-06,Sudeste,MG,0,65740,0,4209719
2023-06-07,Sudeste,MG,0,65740,0,4209719
2023-06-08,Sudeste,MG,0,65740,0,4209719
2023-06-09,Sudeste,MG,0,65740,0,4209719
2023-06-10,Sudeste,MG,0,65740,0,4209719
2023-06-11,Sudeste,MG,0,65740,0,4209719
2023-06-12,Sudeste,MG,0,65740,0,4209719
2023-06-13,Sudeste,MG,0,65740,0,4209719
2023-06-14,Sudeste,MG,0,65740,0,4209719
2023-06-15,Sudeste,MG,0,65740,0,4209719
2023-06-16,Sudeste,MG,0,65740,0,4209719
2023-06-17,Sudeste,MG,0,65740,0,4209719
2023-06-18,Sudeste,MG,0,65740,0,4209719
2023-06-19,Sudeste,MG,0,65740,0,4209719
2023-06-20,Sudeste,MG,0,65740,0,4209719
2023-06-21,Sudeste,MG,0,65740,0,4209719
2023-06-22,Sudeste,MG,0,65740,0,4209719
2023-06-23,Sudeste,MG,0,65740,0,4209719
2020-02-25,Centro-Oeste,MS,0,0,0,0
2020-02-26,Centro-Oeste,MS,0,0,0,0
2020-02-27,Centro-Oeste,MS,0,0,0,0
2020-02-28,Centro-Oeste,MS,0,0,0,0
2020-02-29,Centro-Oeste,MS,0,0,0,0
2020-03-01,Centro-Oeste,MS,0,0,0,0
2020-03-02,Centro-Oeste,MS,0,0,0,0
2020-03-03,Centro-Oeste,MS,0,0,0,0
2020-03-04,Centro-Oeste,MS,0,0,0,0
2020-03-05,Centro-Oeste,MS,0,0,0,0
2020-03-06,Centro-Oeste,MS,0,0,0,0
2020-03-07,Centro-Oeste,MS,0,0,0,0
2020-03-08,Centro-Oeste,MS,0,0,0,0
2020-03-09,Centro-Oeste,MS,0,0,0,0
2020-03-10,Centro-Oeste,MS,0,0,0,0
2020-03-11,Centro-Oeste,MS,0,0,0,0
2020-03-12,Centro-Oeste,MS,0,0,0,0
2020-03-13,Centro-Oeste,MS,0,0,0,0
2020-03-14,Centro-Oeste,MS,0,0,0,0
2020-03-15,Centro-Oeste,MS,0,0,0,0
2020-03-16,Centro-Oeste,MS,0,0,2,2
2020-03-17,Centro-Oeste,MS,0,0,2,4
2020-03-18,Centro-Oeste,MS,0,0,3,7
2020-03-19,Centro-Oeste,MS,0,0,0,7
2020-03-20,Centro-Oeste,MS,0,0,2,9
2020-03-21,Centro-Oeste,MS,0,0,7,16
2020-03-22,Centro-Oeste,MS,0,0,5,21
2020-03-23,Centro-Oeste,MS,0,0,0,21
2020-03-24,Centro-Oeste,MS,0,0,2,23
2020-03-25,Centro-Oeste,MS,0,0,1,24
2020-03-26,Centro-Oeste,MS,0,0,1,25
2020-03-27,Centro-Oeste,MS,0,0,3,28
2020-03-28,Centro-Oeste,MS,0,0,3,31
2020-03-29,Centro-Oeste,MS,0,0,5,36
2020-03-30,Centro-Oeste,MS,0,0,8,44
2020-03-31,Centro-Oeste,MS,1,1,4,48
2020-04-01,Centro-Oeste,MS,0,1,3,51
2020-04-02,Centro-Oeste,MS,0,1,2,53
2020-04-03,Centro-Oeste,MS,0,1,7,60
2020-04-04,Centro-Oeste,MS,0,1,2,62
2020-04-05,Centro-Oeste,MS,0,1,3,65
2020-04-06,Centro-Oeste,MS,0,1,1,66
2020-04-07,Centro-Oeste,MS,1,2,14,80
2020-04-08,Centro-Oeste,MS,0,2,5,85
2020-04-09,Centro-Oeste,MS,0,2,4,89
2020-04-10,Centro-Oeste,MS,0,2,8,97
2020-04-11,Centro-Oeste,MS,0,2,3,100
2020-04-12,Centro-Oeste,MS,0,2,1,101
2020-04-13,Centro-Oeste,MS,2,4,12,113
2020-04-14,Centro-Oeste,MS,0,4,2,115
2020-04-15,Centro-Oeste,MS,0,4,6,121
2020-04-16,Centro-Oeste,MS,1,5,10,131
2020-04-17,Centro-Oeste,MS,0,5,12,143
2020-04-18,Centro-Oeste,MS,0,5,18,161
2020-04-19,Centro-Oeste,MS,0,5,7,168
2020-04-20,Centro-Oeste,MS,0,5,3,171
2020-04-21,Centro-Oeste,MS,1,6,2,173
2020-04-22,Centro-Oeste,MS,0,6,2,175
2020-04-23,Centro-Oeste,MS,1,7,11,186
2020-04-24,Centro-Oeste,MS,0,7,27,213
2020-04-25,Centro-Oeste,MS,0,7,4,217
2020-04-26,Centro-Oeste,MS,0,7,17,234
2020-04-27,Centro-Oeste,MS,2,9,4,238
2020-04-28,Centro-Oeste,MS,0,9,2,240
2020-04-29,Centro-Oeste,MS,0,9,9,249
2020-04-30,Centro-Oeste,MS,0,9,6,255
2020-05-01,Centro-Oeste,MS,0,9,6,261
2020-05-02,Centro-Oeste,MS,0,9,5,266
2020-05-03,Centro-Oeste,MS,1,10,6,272
2020-05-04,Centro-Oeste,MS,0,10,2,274
2020-05-05,Centro-Oeste,MS,0,10,9,283
2020-05-06,Centro-Oeste,MS,0,10,5,288
2020-05-07,Centro-Oeste,MS,0,10,23,311
2020-05-08,Centro-Oeste,MS,1,11,15,326
2020-05-09,Centro-Oeste,MS,0,11,20,346
2020-05-10,Centro-Oeste,MS,0,11,16,362
2020-05-11,Centro-Oeste,MS,0,11,23,385
2020-05-12,Centro-Oeste,MS,1,12,20,405
2020-05-13,Centro-Oeste,MS,1,13,25,430
2020-05-14,Centro-Oeste,MS,1,14,22,452
2020-05-15,Centro-Oeste,MS,0,14,27,479
2020-05-16,Centro-Oeste,MS,1,15,29,508
2020-05-17,Centro-Oeste,MS,0,15,62,570
2020-05-18,Centro-Oeste,MS,1,16,43,613
2020-05-19,Centro-Oeste,MS,0,16,29,642
2020-05-20,Centro-Oeste,MS,1,17,51,693
2020-05-21,Centro-Oeste,MS,0,17,53,746
2020-05-22,Centro-Oeste,MS,0,17,59,805
2020-05-23,Centro-Oeste,MS,0,17,53,858
2020-05-24,Centro-Oeste,MS,0,17,66,924
2020-05-25,Centro-Oeste,MS,0,17,99,1023
2020-05-26,Centro-Oeste,MS,0,17,77,1100
2020-05-27,Centro-Oeste,MS,1,18,86,1186
2020-05-28,Centro-Oeste,MS,0,18,76,1262
2020-05-29,Centro-Oeste,MS,0,18,94,1356
2020-05-30,Centro-Oeste,MS,1,19,62,1418
2020-05-31,Centro-Oeste,MS,1,20,71,1489
2020-06-01,Centro-Oeste,MS,0,20,79,1568
2020-06-02,Centro-Oeste,MS,0,20,78,1646
2020-06-03,Centro-Oeste,MS,0,20,156,1802
2020-06-04,Centro-Oeste,MS,0,20,123,1925
2020-06-05,Centro-Oeste,MS,1,21,72,1997
2020-06-06,Centro-Oeste,MS,0,21,135,2132
2020-06-07,Centro-Oeste,MS,0,21,121,2253
2020-06-08,Centro-Oeste,MS,1,22,71,2324
2020-06-09,Centro-Oeste,MS,0,22,131,2455
2020-06-10,Centro-Oeste,MS,2,24,142,2597
2020-06-11,Centro-Oeste,MS,1,25,256,2853
2020-06-12,Centro-Oeste,MS,3,28,148,3001
2020-06-13,Centro-Oeste,MS,0,28,234,3235
2020-06-14,Centro-Oeste,MS,3,31,198,3433
2020-06-15,Centro-Oeste,MS,2,33,118,3551
2020-06-16,Centro-Oeste,MS,3,36,234,3785
2020-06-17,Centro-Oeste,MS,0,36,379,4164
2020-06-18,Centro-Oeste,MS,3,39,110,4274
2020-06-19,Centro-Oeste,MS,1,40,392,4666
2020-06-20,Centro-Oeste,MS,3,43,324,4990
2020-06-21,Centro-Oeste,MS,2,45,247,5237
2020-06-22,Centro-Oeste,MS,2,47,154,5391
2020-06-23,Centro-Oeste,MS,8,55,393,5784
2020-06-24,Centro-Oeste,MS,1,56,417,6201
2020-06-25,Centro-Oeste,MS,5,61,322,6523
2020-06-26,Centro-Oeste,MS,4,65,390,6913
2020-06-27,Centro-Oeste,MS,3,68,394,7307
2020-06-28,Centro-Oeste,MS,4,72,220,7527
2020-06-29,Centro-Oeste,MS,3,75,149,7676
2020-06-30,Centro-Oeste,MS,1,76,289,7965
2020-07-01,Centro-Oeste,MS,9,85,711,8676
2020-07-02,Centro-Oeste,MS,6,91,386,9062
2020-07-03,Centro-Oeste,MS,16,107,326,9388
2020-07-04,Centro-Oeste,MS,7,114,522,9910
2020-07-05,Centro-Oeste,MS,3,117,179,10089
2020-07-06,Centro-Oeste,MS,5,122,164,10253
2020-07-07,Centro-Oeste,MS,6,128,434,10687
2020-07-08,Centro-Oeste,MS,6,134,376,11063
2020-07-09,Centro-Oeste,MS,2,136,608,11671
2020-07-10,Centro-Oeste,MS,10,146,590,12261
2020-07-11,Centro-Oeste,MS,7,153,708,12969
2020-07-12,Centro-Oeste,MS,8,161,228,13197
2020-07-13,Centro-Oeste,MS,6,167,264,13461
2020-07-14,Centro-Oeste,MS,10,177,473,13934
2020-07-15,Centro-Oeste,MS,6,183,697,14631
2020-07-16,Centro-Oeste,MS,8,191,699,15330
2020-07-17,Centro-Oeste,MS,12,203,475,15805
2020-07-18,Centro-Oeste,MS,13,216,201,16006
2020-07-19,Centro-Oeste,MS,6,222,397,16403
2020-07-20,Centro-Oeste,MS,6,228,234,16637
2020-07-21,Centro-Oeste,MS,20,248,749,17386
2020-07-22,Centro-Oeste,MS,9,257,1503,18889
2020-07-23,Centro-Oeste,MS,9,266,782,19671
2020-07-24,Centro-Oeste,MS,15,281,632,20303
2020-07-25,Centro-Oeste,MS,11,292,712,21015
2020-07-26,Centro-Oeste,MS,13,305,499,21514
2020-07-27,Centro-Oeste,MS,14,319,288,21802
2020-07-28,Centro-Oeste,MS,9,328,641,22443
2020-07-29,Centro-Oeste,MS,14,342,968,23411
2020-07-30,Centro-Oeste,MS,15,357,876,24287
2020-07-31,Centro-Oeste,MS,19,376,649,24936
2020-08-01,Centro-Oeste,MS,13,389,803,25739
2020-08-02,Centro-Oeste,MS,15,404,264,26003
2020-08-03,Centro-Oeste,MS,17,421,642,26645
2020-08-04,Centro-Oeste,MS,11,432,1033,27678
2020-08-05,Centro-Oeste,MS,10,442,637,28315
2020-08-06,Centro-Oeste,MS,16,458,786,29101
2020-08-07,Centro-Oeste,MS,23,481,887,29988
2020-08-08,Centro-Oeste,MS,11,492,719,30707
2020-08-09,Centro-Oeste,MS,17,509,637,31344
2020-08-10,Centro-Oeste,MS,14,523,395,31739
2020-08-11,Centro-Oeste,MS,21,544,823,32562
2020-08-12,Centro-Oeste,MS,14,558,947,33509
2020-08-13,Centro-Oeste,MS,12,570,1050,34559
2020-08-14,Centro-Oeste,MS,21,591,875,35434
2020-08-15,Centro-Oeste,MS,7,598,1108,36542
2020-08-16,Centro-Oeste,MS,28,626,294,36836
2020-08-17,Centro-Oeste,MS,14,640,589,37425
2020-08-18,Centro-Oeste,MS,17,657,968,38393
2020-08-19,Centro-Oeste,MS,11,668,988,39381
2020-08-20,Centro-Oeste,MS,18,686,820,40201
2020-08-21,Centro-Oeste,MS,10,696,510,40711
2020-08-22,Centro-Oeste,MS,26,722,1177,41888
2020-08-23,Centro-Oeste,MS,16,738,610,42498
2020-08-24,Centro-Oeste,MS,11,749,567,43065
2020-08-25,Centro-Oeste,MS,18,767,1259,44324
2020-08-26,Centro-Oeste,MS,16,783,1035,45359
2020-08-27,Centro-Oeste,MS,17,800,902,46261
2020-08-28,Centro-Oeste,MS,23,823,891,47152
2020-08-29,Centro-Oeste,MS,17,840,871,48023
2020-08-30,Centro-Oeste,MS,11,851,499,48522
2020-08-31,Centro-Oeste,MS,11,862,415,48937
2020-09-01,Centro-Oeste,MS,27,889,883,49820
2020-09-02,Centro-Oeste,MS,14,903,825,50645
2020-09-03,Centro-Oeste,MS,11,914,930,51575
2020-09-04,Centro-Oeste,MS,25,939,831,52406
2020-09-05,Centro-Oeste,MS,14,953,922,53328
2020-09-06,Centro-Oeste,MS,13,966,163,53491
2020-09-07,Centro-Oeste,MS,4,970,634,54125
2020-09-08,Centro-Oeste,MS,17,987,238,54363
2020-09-09,Centro-Oeste,MS,20,1007,982,55345
2020-09-10,Centro-Oeste,MS,17,1024,701,56046
2020-09-11,Centro-Oeste,MS,11,1035,2258,58304
2020-09-12,Centro-Oeste,MS,20,1055,367,58671
2020-09-13,Centro-Oeste,MS,10,1065,406,59077
2020-09-14,Centro-Oeste,MS,20,1085,331,59408
2020-09-15,Centro-Oeste,MS,21,1106,889,60297
2020-09-16,Centro-Oeste,MS,16,1122,666,60963
2020-09-17,Centro-Oeste,MS,11,1133,831,61794
2020-09-18,Centro-Oeste,MS,15,1148,1023,62817
2020-09-19,Centro-Oeste,MS,14,1162,649,63466
2020-09-20,Centro-Oeste,MS,10,1172,382,63848
2020-09-21,Centro-Oeste,MS,7,1179,185,64033
2020-09-22,Centro-Oeste,MS,12,1191,926,64959
2020-09-23,Centro-Oeste,MS,13,1204,652,65611
2020-09-24,Centro-Oeste,MS,13,1217,815,66426
2020-09-25,Centro-Oeste,MS,17,1234,770,67196
2020-09-26,Centro-Oeste,MS,15,1249,638,67834
2020-09-27,Centro-Oeste,MS,14,1263,258,68092
2020-09-28,Centro-Oeste,MS,15,1278,233,68325
2020-09-29,Centro-Oeste,MS,15,1293,638,68963
2020-09-30,Centro-Oeste,MS,10,1303,743,69706
2020-10-01,Centro-Oeste,MS,8,1311,533,70239
2020-10-02,Centro-Oeste,MS,15,1326,589,70828
2020-10-03,Centro-Oeste,MS,9,1335,648,71476
2020-10-04,Centro-Oeste,MS,16,1351,247,71723
2020-10-05,Centro-Oeste,MS,14,1365,270,71993
2020-10-06,Centro-Oeste,MS,11,1376,553,72546
2020-10-07,Centro-Oeste,MS,9,1385,481,73027
2020-10-08,Centro-Oeste,MS,10,1395,521,73548
2020-10-09,Centro-Oeste,MS,14,1409,544,74092
2020-10-10,Centro-Oeste,MS,16,1425,475,74567
2020-10-11,Centro-Oeste,MS,8,1433,108,74675
2020-10-12,Centro-Oeste,MS,7,1440,164,74839
2020-10-13,Centro-Oeste,MS,9,1449,237,75076
2020-10-14,Centro-Oeste,MS,15,1464,485,75561
2020-10-15,Centro-Oeste,MS,5,1469,440,76001
2020-10-16,Centro-Oeste,MS,9,1478,546,76547
2020-10-17,Centro-Oeste,MS,8,1486,464,77011
2020-10-18,Centro-Oeste,MS,7,1493,112,77123
2020-10-19,Centro-Oeste,MS,4,1497,367,77490
2020-10-20,Centro-Oeste,MS,15,1512,453,77943
2020-10-21,Centro-Oeste,MS,6,1518,417,78360
2020-10-22,Centro-Oeste,MS,6,1524,350,78710
2020-10-23,Centro-Oeste,MS,14,1538,410,79120
2020-10-24,Centro-Oeste,MS,10,1548,479,79599
2020-10-25,Centro-Oeste,MS,5,1553,302,79901
2020-10-26,Centro-Oeste,MS,2,1555,163,80064
2020-10-27,Centro-Oeste,MS,11,1566,474,80538
2020-10-28,Centro-Oeste,MS,4,1570,495,81033
2020-10-29,Centro-Oeste,MS,11,1581,410,81443
2020-10-30,Centro-Oeste,MS,7,1588,555,81998
2020-10-31,Centro-Oeste,MS,4,1592,346,82344
2020-11-01,Centro-Oeste,MS,10,1602,274,82618
2020-11-02,Centro-Oeste,MS,7,1609,266,82884
2020-11-03,Centro-Oeste,MS,3,1612,138,83022
2020-11-04,Centro-Oeste,MS,10,1622,417,83439
2020-11-05,Centro-Oeste,MS,7,1629,177,83616
2020-11-06,Centro-Oeste,MS,5,1634,543,84159
2020-11-07,Centro-Oeste,MS,0,1634,561,84720
2020-11-08,Centro-Oeste,MS,0,1634,210,84930
2020-11-09,Centro-Oeste,MS,0,1634,196,85126
2020-11-10,Centro-Oeste,MS,6,1640,381,85507
2020-11-11,Centro-Oeste,MS,5,1645,483,85990
2020-11-12,Centro-Oeste,MS,29,1674,438,86428
2020-11-13,Centro-Oeste,MS,9,1683,653,87081
2020-11-14,Centro-Oeste,MS,5,1688,521,87602
2020-11-15,Centro-Oeste,MS,2,1690,333,87935
2020-11-16,Centro-Oeste,MS,3,1693,176,88111
2020-11-17,Centro-Oeste,MS,4,1697,854,88965
2020-11-18,Centro-Oeste,MS,2,1699,689,89654
2020-11-19,Centro-Oeste,MS,6,1705,575,90229
2020-11-20,Centro-Oeste,MS,8,1713,536,90765
2020-11-21,Centro-Oeste,MS,5,1718,917,91682
2020-11-22,Centro-Oeste,MS,4,1722,785,92467
2020-11-23,Centro-Oeste,MS,5,1727,503,92970
2020-11-24,Centro-Oeste,MS,11,1738,777,93747
2020-11-25,Centro-Oeste,MS,4,1742,905,94652
2020-11-26,Centro-Oeste,MS,6,1748,541,95193
2020-11-27,Centro-Oeste,MS,6,1754,528,95721
2020-11-28,Centro-Oeste,MS,3,1757,1884,97605
2020-11-29,Centro-Oeste,MS,9,1766,758,98363
2020-11-30,Centro-Oeste,MS,3,1769,698,99061
2020-12-01,Centro-Oeste,MS,11,1780,1090,100151
2020-12-02,Centro-Oeste,MS,13,1793,951,101102
2020-12-03,Centro-Oeste,MS,11,1804,1134,102236
2020-12-04,Centro-Oeste,MS,14,1818,1197,103433
2020-12-05,Centro-Oeste,MS,9,1827,1294,104727
2020-12-06,Centro-Oeste,MS,6,1833,496,105223
2020-12-07,Centro-Oeste,MS,8,1841,23,105246
2020-12-08,Centro-Oeste,MS,11,1852,1989,107235
2020-12-09,Centro-Oeste,MS,18,1870,1314,108549
2020-12-10,Centro-Oeste,MS,18,1888,1236,109785
2020-12-11,Centro-Oeste,MS,9,1897,1550,111335
2020-12-12,Centro-Oeste,MS,16,1913,1541,112876
2020-12-13,Centro-Oeste,MS,18,1931,422,113298
2020-12-14,Centro-Oeste,MS,18,1949,683,113981
2020-12-15,Centro-Oeste,MS,18,1967,650,114631
2020-12-16,Centro-Oeste,MS,11,1978,1981,116612
2020-12-17,Centro-Oeste,MS,15,1993,1391,118003
